positionName,positionDetail,all,prototype_id
芯片测试工程师,"汽车电子芯片NPI质量，及量产质量维护 芯片良率维护和提升Yield enhancement 芯片失效分析FA 产品可靠性，执行AEC Q 证 Zero defect管理。， 熟悉半导体产品完整的制造封装流程 熟悉先进晶圆制造工艺 熟悉复杂SOC芯片产品验证，可靠性，CP FT sorting 以及应用 熟悉失效分析流程和分析工具 熟练掌握数据分析工具，如PDF, Tango, Galaxy等 具有半导体行业PE工作经验，同时有 foundry 和 design house 双重工作经历优先 有AEC_Q、AQG系列验证相关经验优先","芯片测试工程师，汽车电子芯片NPI质量，及量产质量维护 芯片良率维护和提升Yield enhancement 芯片失效分析FA 产品可靠性，执行AEC Q 证 Zero defect管理。， 熟悉半导体产品完整的制造封装流程 熟悉先进晶圆制造工艺 熟悉复杂SOC芯片产品验证，可靠性，CP FT sorting 以及应用 熟悉失效分析流程和分析工具 熟练掌握数据分析工具，如PDF, Tango, Galaxy等 具有半导体行业PE工作经验，同时有 foundry 和 design house 双重工作经历优先 有AEC_Q、AQG系列验证相关经验优先",11
芯片测试工程师,"•负责EPS产品相关的车规级芯片类产品（如MOSFET, CAN, MCU, GDU, MCU)的AEC Q 可靠性测试（ HTOL HAST TC HTRB HTGB ）、可靠性实验前后的ATE功能测试，以及后续的数据分析、试验报告编写等工作 •支持硬件开发部门对芯片产品的失效进行分析，明确失效现象及原因 •负责内部芯片可靠性实验室的能力建设、设备管理、体系管理等工作 •按照芯片开发计划，与供应商确认ADVP，并对试验过程进行有效控制 审核并批准供应商提交的AEC-Q报告 •按照ISO 准，审核供应商芯片试验能力 •全力支持芯片开发各种研究性试验和失效分析相关工作 •按照项目需求，设计制作测试夹具及工装，•本科以上学历、硕士优先，电子电气、微电子、半导体、物理、材料等相关专业 •具备至少一种编程语言（如C, C++, Python, JAVA）等的编程基础 •具备ATE编程经验、熟悉至少一种ATE设备编程能力的优先 •熟悉汽车电子产品开发、测试等流程，熟悉了解AEC Q 准要求，熟悉HTOL HAST TC HTRB HTGB等设备操作优先 •CET- 以上，良好的英文书写及沟通能力 •有较强的逻辑及表达能力，完成上级要求的各种报告 •积极向上、精力充沛、性格开朗，具备良好的沟通及能力","芯片测试工程师，•负责EPS产品相关的车规级芯片类产品（如MOSFET, CAN, MCU, GDU, MCU)的AEC Q 可靠性测试（ HTOL HAST TC HTRB HTGB ）、可靠性实验前后的ATE功能测试，以及后续的数据分析、试验报告编写等工作 •支持硬件开发部门对芯片产品的失效进行分析，明确失效现象及原因 •负责内部芯片可靠性实验室的能力建设、设备管理、体系管理等工作 •按照芯片开发计划，与供应商确认ADVP，并对试验过程进行有效控制 审核并批准供应商提交的AEC-Q报告 •按照ISO 准，审核供应商芯片试验能力 •全力支持芯片开发各种研究性试验和失效分析相关工作 •按照项目需求，设计制作测试夹具及工装，•本科以上学历、硕士优先，电子电气、微电子、半导体、物理、材料等相关专业 •具备至少一种编程语言（如C, C++, Python, JAVA）等的编程基础 •具备ATE编程经验、熟悉至少一种ATE设备编程能力的优先 •熟悉汽车电子产品开发、测试等流程，熟悉了解AEC Q 准要求，熟悉HTOL HAST TC HTRB HTGB等设备操作优先 •CET- 以上，良好的英文书写及沟通能力 •有较强的逻辑及表达能力，完成上级要求的各种报告 •积极向上、精力充沛、性格开朗，具备良好的沟通及能力",12
芯片测试工程师,制定芯片测试规范和测试方案（包括测试板原理图设计和 PCB 设计） 负责测试平台方案的设计，与电气工程师沟通测试要求 编写测试相关文档、测试报告，维护测试流程，参与测试结果评审 负责对芯片测试方案可能出现的问题能够进行分析和评估，与芯片设计工程师一起分析缺陷 负责产品测试工作的执行，引导及跟踪项目测试进度; 具备良好的沟通能力，负责协调项目进度 ， 电子、仪科、自动化等相关专业，本科及以上学历 五年以上相关工作经验 良好的模拟、数字电路及软件知识基础 熟悉电子测试设备，如：信号源、示波器、万用表、信号发生器、频谱仪等 具备硬件或嵌入式开发实操经验者优先 有 PCB 电路设计、仿真相关经历者优先,芯片测试工程师，制定芯片测试规范和测试方案（包括测试板原理图设计和 PCB 设计） 负责测试平台方案的设计，与电气工程师沟通测试要求 编写测试相关文档、测试报告，维护测试流程，参与测试结果评审 负责对芯片测试方案可能出现的问题能够进行分析和评估，与芯片设计工程师一起分析缺陷 负责产品测试工作的执行，引导及跟踪项目测试进度; 具备良好的沟通能力，负责协调项目进度 ， 电子、仪科、自动化等相关专业，本科及以上学历 五年以上相关工作经验 良好的模拟、数字电路及软件知识基础 熟悉电子测试设备，如：信号源、示波器、万用表、信号发生器、频谱仪等 具备硬件或嵌入式开发实操经验者优先 有 PCB 电路设计、仿真相关经历者优先,13
NVH仿真工程师,负责电驱总成各阶段NVH仿真工作，建立和完善NVH目标和问题清单，指导NVH问题优化和解决 基于需求，完成NVH目标设定及分解，制定NVH仿真、试验分析流程，确保目标达成 负责开发阶段电驱总成NVH仿真分析工作，针对问题提供有效优化方向 牵头重点NVH问题，满足节点要求和客户需求 负责NVH仿真精度提升、仿真新技术攻关、仿真技术成果的承接和转化应用，提升仿真能力水平 负责将仿真技术经验进行积累，完善技术规范，形成标准技术文件 配合NVH试验工作，一同推进NVH仿真精度提升和NVH问题优化解决。， 本科及以上学历，机械类或汽车工程类专业 以上电驱总成相关NVH测试经验，有电磁设计 齿轮设计经验者优先 熟练使用ANSA Hyperworks、Nastran、Masta、Kissoft、Maxwell、Virtual.lab等至少两种NVH分析软件，具有相关软件联合仿真或二次开发经验 熟悉整车和电驱总成系统 精通电驱总成各项振动噪声仿真分析内容，能将仿真工作融入工程应用，并熟悉相关测试。,NVH仿真工程师，负责电驱总成各阶段NVH仿真工作，建立和完善NVH目标和问题清单，指导NVH问题优化和解决 基于需求，完成NVH目标设定及分解，制定NVH仿真、试验分析流程，确保目标达成 负责开发阶段电驱总成NVH仿真分析工作，针对问题提供有效优化方向 牵头重点NVH问题，满足节点要求和客户需求 负责NVH仿真精度提升、仿真新技术攻关、仿真技术成果的承接和转化应用，提升仿真能力水平 负责将仿真技术经验进行积累，完善技术规范，形成标准技术文件 配合NVH试验工作，一同推进NVH仿真精度提升和NVH问题优化解决。， 本科及以上学历，机械类或汽车工程类专业 以上电驱总成相关NVH测试经验，有电磁设计 齿轮设计经验者优先 熟练使用ANSA Hyperworks、Nastran、Masta、Kissoft、Maxwell、Virtual.lab等至少两种NVH分析软件，具有相关软件联合仿真或二次开发经验 熟悉整车和电驱总成系统 精通电驱总成各项振动噪声仿真分析内容，能将仿真工作融入工程应用，并熟悉相关测试。,14
NVH仿真工程师,建立风噪和路噪以及声学包仿真技术的能力。 主导风噪和路噪以及声学包的NVH开发工作。 负责上下车体的仿真分析和优化工作。 制定和优化整车风噪和路噪以及声学包的仿真技术路线，并进行方案评估。， 拥有研究生及以上学历，专业背景需涵盖车辆工程、机械工程、力学或空气动力学等领域。 熟悉汽车相关理论知识，具有五年以上汽车行业经验。 熟悉Hyperworks、Nastran、Abaqus、Actran、Virtual lab、VA one或其他类似的汽车NVH仿真分析软件,NVH仿真工程师，建立风噪和路噪以及声学包仿真技术的能力。 主导风噪和路噪以及声学包的NVH开发工作。 负责上下车体的仿真分析和优化工作。 制定和优化整车风噪和路噪以及声学包的仿真技术路线，并进行方案评估。， 拥有研究生及以上学历，专业背景需涵盖车辆工程、机械工程、力学或空气动力学等领域。 熟悉汽车相关理论知识，具有五年以上汽车行业经验。 熟悉Hyperworks、Nastran、Abaqus、Actran、Virtual lab、VA one或其他类似的汽车NVH仿真分析软件,15
CAE工程师,主导车载信息娱乐显示屏、智能座舱等产品CAE仿真工作 负责结构强度、模态分析、被动 主动散热及相关流体分析（风量及分配、压降、温控线性、换热等），独立承担建模、计算、分析、汇总并编写分析报告 根据项目进度及时完成分析，满足项目组及部门的工作安排 有汽车电子产品相关性能试验跟踪及试验结果与仿真结果对标分析 完成产品环境试验相关芯片热功耗结温测试 为公司其他或间接部门提供技术支持。， 本科及以上学历，热能、汽车及力学等相关专业毕业 在汽车电子相关领域工作 以上，其中至少 车载信息娱乐显示屏、智能座舱等产品领域CAE仿真工作 熟练使用CAE分析软件（如ABAQUS Flotherm Ansys OptiStruct等），熟练使用前处理软件（如HyperMesh等）,CAE工程师，主导车载信息娱乐显示屏、智能座舱等产品CAE仿真工作 负责结构强度、模态分析、被动 主动散热及相关流体分析（风量及分配、压降、温控线性、换热等），独立承担建模、计算、分析、汇总并编写分析报告 根据项目进度及时完成分析，满足项目组及部门的工作安排 有汽车电子产品相关性能试验跟踪及试验结果与仿真结果对标分析 完成产品环境试验相关芯片热功耗结温测试 为公司其他或间接部门提供技术支持。， 本科及以上学历，热能、汽车及力学等相关专业毕业 在汽车电子相关领域工作 以上，其中至少 车载信息娱乐显示屏、智能座舱等产品领域CAE仿真工作 熟练使用CAE分析软件（如ABAQUS Flotherm Ansys OptiStruct等），熟练使用前处理软件（如HyperMesh等）,16
仿真应用工程师,负责车辆经济性动力性仿真、参数匹配优化计算及数据分析 编写相应的仿真匹配优化报告，评价分析车辆或者总成的性能 分析整车数据，制作相应的数据分析报告。， 车辆工程、汽车电子、控制工程、机电一体化、自动化等专业 会使用车辆系统级仿真平台软件或多学科领域复杂系统建模仿真平台 熟练掌握汽车理论和结构知识，熟悉不同构型整车架构，有一定的动力总成匹配经验 熟练掌握主流仿真软件工具，具有一定的建模能力,仿真应用工程师，负责车辆经济性动力性仿真、参数匹配优化计算及数据分析 编写相应的仿真匹配优化报告，评价分析车辆或者总成的性能 分析整车数据，制作相应的数据分析报告。， 车辆工程、汽车电子、控制工程、机电一体化、自动化等专业 会使用车辆系统级仿真平台软件或多学科领域复杂系统建模仿真平台 熟练掌握汽车理论和结构知识，熟悉不同构型整车架构，有一定的动力总成匹配经验 熟练掌握主流仿真软件工具，具有一定的建模能力,17
仿真应用工程师,电机产品进行CFD和传热仿真： 与项目和外部客户沟通确认设计输入，对水冷电机、风冷电机和油冷电机进行CFD仿真、传热仿真。 控制器产品进行CFD和传热仿真： 与项目和外部客户沟通确认设计输入，对风冷控制器和水冷控制器进行CFD仿真、传热仿真。 基于CFD和传热仿真分析结果，结合产品工艺等要求，能对电机电控的散热系统进行优化设计。， 电力电子、机械工程、力学、汽车工程等相关专业硕士及以上学历 以上流体传热分析经验 掌握至少一种前处理软件和CFD仿真软件，如：Fluent，Hyperworks、Star-CCM+软件等 熟练操作Solidworks，CATIA，UG其中一种三维软件。,仿真应用工程师，电机产品进行CFD和传热仿真： 与项目和外部客户沟通确认设计输入，对水冷电机、风冷电机和油冷电机进行CFD仿真、传热仿真。 控制器产品进行CFD和传热仿真： 与项目和外部客户沟通确认设计输入，对风冷控制器和水冷控制器进行CFD仿真、传热仿真。 基于CFD和传热仿真分析结果，结合产品工艺等要求，能对电机电控的散热系统进行优化设计。， 电力电子、机械工程、力学、汽车工程等相关专业硕士及以上学历 以上流体传热分析经验 掌握至少一种前处理软件和CFD仿真软件，如：Fluent，Hyperworks、Star-CCM+软件等 熟练操作Solidworks，CATIA，UG其中一种三维软件。,18
数据标注工程师,负责自动驾驶数据标注，对图像、视频等数据进行 标注工作 充分理解算法标注要求，做好任务自我管理和分配，保证标注效率和质量 负责数据标注规划，对标注结果数据进行分析及标签化 ， 本科 以上，硕士 以上相关工作经验 负责自动驾驶数据标注，对图像、视频等数据进行 标注工作 对AI产品有一定了解，有自动驾驶数据标注经验 对数据敏感，熟悉数据标注、数据检验、数据挖掘等工具使用者优先,数据标注工程师，负责自动驾驶数据标注，对图像、视频等数据进行 标注工作 充分理解算法标注要求，做好任务自我管理和分配，保证标注效率和质量 负责数据标注规划，对标注结果数据进行分析及标签化 ， 本科 以上，硕士 以上相关工作经验 负责自动驾驶数据标注，对图像、视频等数据进行 标注工作 对AI产品有一定了解，有自动驾驶数据标注经验 对数据敏感，熟悉数据标注、数据检验、数据挖掘等工具使用者优先,19
数据标注工程师,自动驾驶相关算法所需数据集进行清洗和标注 模型输出的结果数据进行评估，撰写相关文档 算法工程师和各业务线产品人员进行协作，完成需求沟通，标准制定优化等 极推动标注工具，组织流程和数据交付流程优化，提升并完善数据服务团队的交付能力，有数据标注经验，了解机器学习和深度学习原理者优先考虑,数据标注工程师，自动驾驶相关算法所需数据集进行清洗和标注 模型输出的结果数据进行评估，撰写相关文档 算法工程师和各业务线产品人员进行协作，完成需求沟通，标准制定优化等 极推动标注工具，组织流程和数据交付流程优化，提升并完善数据服务团队的交付能力，有数据标注经验，了解机器学习和深度学习原理者优先考虑,20
自动驾驶数据标注员,主要负责图像、视频、点云等数据的标注及审核，按计划完成工作任务，做好任务自我管理及分配，保证质量及效率 管理日常标注项目进度，指导数据审核团队严格控制标注质量 总结工作过程中的问题，整理完善工作方法并提出优化建议，包括但不仅限于工作流程、工具平台、操作方法、团队管理及进度管控 ， 具有自动驾驶 、 数据标注从业经验，掌握点云标注、图像标注的难点及常见问题 工作态度积极主动，细心且有耐心，能接受繁琐重复的工作 具备标注团队业务、人员管理经验,自动驾驶数据标注员，主要负责图像、视频、点云等数据的标注及审核，按计划完成工作任务，做好任务自我管理及分配，保证质量及效率 管理日常标注项目进度，指导数据审核团队严格控制标注质量 总结工作过程中的问题，整理完善工作方法并提出优化建议，包括但不仅限于工作流程、工具平台、操作方法、团队管理及进度管控 ， 具有自动驾驶 、 数据标注从业经验，掌握点云标注、图像标注的难点及常见问题 工作态度积极主动，细心且有耐心，能接受繁琐重复的工作 具备标注团队业务、人员管理经验,21
线束工程师,负责整车高低压线束（车身线束、机舱线束、动力电池高压线、电机三相线等）试制与投产阶段技术对接，问题管理，支持项目顺利量产 负责分析与解决电器线束在工厂试制，小批量投产及量产阶段的各类技术问题（装配性、功能性、Audit等） 负责分析与解决电器线束的售后问题 负责电器高低压线束的产品设计变更、设计认可、小批量试装及断点切换工作 负责整理统计电器高低压线束可优化项目，提升电器线束品质。， 全日制本科或以上学历，电气工程、电子与信息工程、车辆工程、自动化或机电等相关专业 具有 以上从事整车高低压线束设计开发工作经验，熟悉汽车线束常用标准，深入理解电缆，接插件端子等选型，设计、加工工艺要求 精通整车电器原理、熟练运用CA、CAD绘图软件，熟悉高低压线束设计流程 具备处理高低压线束异常问题分析和解决能力,线束工程师，负责整车高低压线束（车身线束、机舱线束、动力电池高压线、电机三相线等）试制与投产阶段技术对接，问题管理，支持项目顺利量产 负责分析与解决电器线束在工厂试制，小批量投产及量产阶段的各类技术问题（装配性、功能性、Audit等） 负责分析与解决电器线束的售后问题 负责电器高低压线束的产品设计变更、设计认可、小批量试装及断点切换工作 负责整理统计电器高低压线束可优化项目，提升电器线束品质。， 全日制本科或以上学历，电气工程、电子与信息工程、车辆工程、自动化或机电等相关专业 具有 以上从事整车高低压线束设计开发工作经验，熟悉汽车线束常用标准，深入理解电缆，接插件端子等选型，设计、加工工艺要求 精通整车电器原理、熟练运用CA、CAD绘图软件，熟悉高低压线束设计流程 具备处理高低压线束异常问题分析和解决能力,22
线束工程师,负责整车和各子系统低压线束、高压线束原理开发设计及 设计 负责零部件电器接口的插件定义分析和选型设计，LDB系统的管理 负责整车低压线束电源分配，接地设计，导线选型，回路走向的开发设计 e-fuse选型，参数设计 负责整车功率计算、电源仿真及测试的开发工作 负责线束BOM配置变量设计 负责功能类问题排查、原理类售后问题解决等 项目交付文件的编制，包括项目计划，MRD管理，改制方案输出等 负责线束相关新技术的开发和应用，包括新技术、新思路、新的工具链相关的数据库搭建等。， 本科及以上学历，车辆工程、汽车电子电气等专业方向 至少 以上整车线束原理开发经验，具备整车电气原理集成能力，包含系统分析，电源架构，搭铁分配，电源分配能力 具备整车电量计算、蓄电池选型计算能力 具有线束原理或 开发经验及能力 熟悉V流程及原理设计开发流程，了解整车低压线束的设计原理和整车各用电器的控制逻辑 具备车辆电器故障的分析排查解决能力,线束工程师，负责整车和各子系统低压线束、高压线束原理开发设计及 设计 负责零部件电器接口的插件定义分析和选型设计，LDB系统的管理 负责整车低压线束电源分配，接地设计，导线选型，回路走向的开发设计 e-fuse选型，参数设计 负责整车功率计算、电源仿真及测试的开发工作 负责线束BOM配置变量设计 负责功能类问题排查、原理类售后问题解决等 项目交付文件的编制，包括项目计划，MRD管理，改制方案输出等 负责线束相关新技术的开发和应用，包括新技术、新思路、新的工具链相关的数据库搭建等。， 本科及以上学历，车辆工程、汽车电子电气等专业方向 至少 以上整车线束原理开发经验，具备整车电气原理集成能力，包含系统分析，电源架构，搭铁分配，电源分配能力 具备整车电量计算、蓄电池选型计算能力 具有线束原理或 开发经验及能力 熟悉V流程及原理设计开发流程，了解整车低压线束的设计原理和整车各用电器的控制逻辑 具备车辆电器故障的分析排查解决能力,23
线束工程师,能够设计整车原理及 图纸 能够独立完成小改型项目相关零件的正向设计等 能够绘制零部件 设计方案 绘制设计图纸、输出文件 能指导二级工程师完成零部件的设计工作，并对其设计结果进行检查 ， 大专学历、汽车、机械及其他相关专业 以上汽车设计工作经验， 车型电器系统设计经验 熟悉本专业子系统结构、工艺、功能等，并能够全新设计子系统，了解车体其它相关部分的结构 了解系统层面的方案设计方法，能独立承担零件或系统设计，熟悉性能匹配计算报告的编写、 & 设计图纸的绘制 熟练运用进行三维软件进行线束 布置，有整车原理图开发经验，熟练运用CAD进行二维线束设计 从事过一个整车项目的原理图及线束的 & 设计开发工作。,线束工程师，能够设计整车原理及 图纸 能够独立完成小改型项目相关零件的正向设计等 能够绘制零部件 设计方案 绘制设计图纸、输出文件 能指导二级工程师完成零部件的设计工作，并对其设计结果进行检查 ， 大专学历、汽车、机械及其他相关专业 以上汽车设计工作经验， 车型电器系统设计经验 熟悉本专业子系统结构、工艺、功能等，并能够全新设计子系统，了解车体其它相关部分的结构 了解系统层面的方案设计方法，能独立承担零件或系统设计，熟悉性能匹配计算报告的编写、 & 设计图纸的绘制 熟练运用进行三维软件进行线束 布置，有整车原理图开发经验，熟练运用CAD进行二维线束设计 从事过一个整车项目的原理图及线束的 & 设计开发工作。,24
线束3D工程师,"参与主机厂整车型开发，根据主机厂要求，负责整车线束布置以及 数据的绘制 创建和维护 数模的零部件数据库。熟悉物料种类，规格，功能，使用条件等选型能力 完成 与原理， 图纸相关的交叉工作 负责装车现场的跟踪，处理解决装车过程中的疑难问题 负责与厂内技术和主机厂之间的信息传递，熟练掌握ISO TS 量体系标准及其他相关手册，重点掌握APQP及相关应用分析工具, 熟悉生产工艺流程，熟悉质量手册、程序文件及其他相关三级文件 熟练掌握电子电气线路专业知识 掌握价值工程、零部件及其他相关材料等方面的知识 掌握WORD、EXCEL、CAD、UG、CATIA、CHS等软件使用方法, 熟练使用FMEA、MSA,会使用万用表","线束3D工程师，参与主机厂整车型开发，根据主机厂要求，负责整车线束布置以及 数据的绘制 创建和维护 数模的零部件数据库。熟悉物料种类，规格，功能，使用条件等选型能力 完成 与原理， 图纸相关的交叉工作 负责装车现场的跟踪，处理解决装车过程中的疑难问题 负责与厂内技术和主机厂之间的信息传递，熟练掌握ISO TS 量体系标准及其他相关手册，重点掌握APQP及相关应用分析工具, 熟悉生产工艺流程，熟悉质量手册、程序文件及其他相关三级文件 熟练掌握电子电气线路专业知识 掌握价值工程、零部件及其他相关材料等方面的知识 掌握WORD、EXCEL、CAD、UG、CATIA、CHS等软件使用方法, 熟练使用FMEA、MSA,会使用万用表",25
